d,r,t,e,a,b,n,defect_rad
528,2,2,264,729,1672,2401,1
528,2,2,264,2,3969,3971,1
528,2,2,264,847,3249,4096,1
528,2,2,264,44,6517,6561,1
528,2,2,264,49,14592,14641,1
528,2,2,264,2166,14641,16807,1
528,4,4,132,8,729,737,1
528,4,4,132,1331,4096,5427,1
528,6,6,88,25,704,729,1
528,6,6,88,81,1250,1331,1
528,6,6,88,625,2048,2673,1
528,8,8,66,1,1088,1089,1
528,8,8,66,243,1088,1331,1
528,8,8,66,9,2048,2057,1
528,8,8,66,11,2176,2187,1
528,97,6,88,25,704,729,97
528,101,6,88,25,704,729,101
532,1,1,532,7,722,729,1
532,1,1,532,2,2401,2403,1
532,1,1,532,256,4361,4617,1
532,1,1,532,2187,7921,10108,1
532,7,7,76,1024,2187,3211,1
532,19,19,28,49,576,625,1
532,19,19,28,5,1024,1029,1
532,19,19,28,1,2400,2401,1
532,31,19,28,49,576,625,31
532,31,19,28,5,1024,1029,31
532,31,19,28,1,2400,2401,31
532,37,19,28,49,576,625,37
532,37,19,28,5,1024,1029,37
532,41,19,28,49,576,625,41
532,41,19,28,5,1024,1029,41
532,43,19,28,49,576,625,43
532,43,19,28,5,1024,1029,43
532,47,19,28,49,576,625,47
532,47,19,28,5,1024,1029,47
532,53,19,28,49,576,625,53
532,53,19,28,5,1024,1029,53
532,59,19,28,49,576,625,59
532,59,19,28,5,1024,1029,59
532,61,19,28,49,576,625,61
532,61,19,28,5,1024,1029,61
532,67,19,28,49,576,625,67
532,67,19,28,5,1024,1029,67
532,71,19,28,49,576,625,71
532,71,19,28,5,1024,1029,71
532,73,19,28,49,576,625,73
532,79,19,28,49,576,625,79
532,83,19,28,49,576,625,83
532,89,19,28,49,576,625,89
532,97,19,28,49,576,625,97
532,101,19,28,49,576,625,101
532,103,19,28,49,576,625,103
532,107,19,28,49,576,625,107
532,109,19,28,49,576,625,109
532,113,19,28,49,576,625,113
540,1,1,540,271,729,1000,1
540,2,2,270,81,544,625,1
540,2,2,270,125,2187,2312,1
540,3,3,180,1,624,625,1
540,3,3,180,49,576,625,1
540,3,3,180,12,625,637,1
540,3,3,180,125,512,637,1
540,3,3,180,3,637,640,1
540,3,3,180,1,675,676,1
540,3,3,180,1,728,729,1
540,3,3,180,104,625,729,1
540,3,3,180,169,560,729,1
540,3,3,180,49,975,1024,1
540,3,3,180,5,1024,1029,1
540,3,3,180,32,1183,1215,1
540,3,3,180,625,896,1521,1
540,3,3,180,729,896,1625,1
540,3,3,180,13,1715,1728,1
540,3,3,180,10,2187,2197,1
540,3,3,180,405,1792,2197,1
540,3,3,180,972,1225,2197,1
540,3,3,180,8,2197,2205,1
540,3,3,180,1,2400,2401,1
540,3,3,180,875,2197,3072,1
540,3,3,180,1,4095,4096,1
540,3,3,180,256,3969,4225,1
540,3,3,180,1,4374,4375,1
540,3,3,180,2401,4160,6561,1
540,3,3,180,1183,8192,9375,1
540,3,3,180,9,10976,10985,1
540,3,3,180,1625,16807,18432,1
540,3,3,180,243,21632,21875,1
540,5,5,108,25,704,729,1
540,5,5,108,81,1250,1331,1
540,5,5,108,625,2048,2673,1
540,6,6,90,1,575,576,1
540,6,6,90,4,621,625,1
540,6,6,90,96,529,625,1
540,6,6,90,23,625,648,1
540,6,6,90,200,529,729,1
540,6,6,90,23,2025,2048,1
540,9,9,60,1,960,961,1
540,67,9,60,1,960,961,67
540,71,9,60,1,960,961,71
540,73,9,60,1,960,961,73
540,97,6,90,1,575,576,97
540,97,6,90,4,621,625,97
540,97,6,90,96,529,625,97
540,97,6,90,23,625,648,97
540,97,6,90,200,529,729,97
540,101,6,90,1,575,576,101
540,101,6,90,4,621,625,101
540,101,6,90,96,529,625,101
540,101,6,90,23,625,648,101
540,101,6,90,200,529,729,101
540,103,6,90,1,575,576,103
540,103,6,90,4,621,625,103
540,103,6,90,96,529,625,103
540,103,6,90,23,625,648,103
540,103,6,90,200,529,729,103
540,107,6,90,1,575,576,107
540,107,6,90,4,621,625,107
540,107,6,90,96,529,625,107
540,107,6,90,23,625,648,107
540,109,6,90,1,575,576,109
540,109,6,90,4,621,625,109
540,109,6,90,96,529,625,109
540,109,6,90,23,625,648,109
540,113,6,90,1,575,576,113
540,113,6,90,4,621,625,113
540,113,6,90,96,529,625,113
540,113,6,90,23,625,648,113
540,127,6,90,1,575,576,127
540,131,6,90,1,575,576,131
546,1,1,546,1,728,729,1
546,1,1,546,13,959,972,1
546,1,1,546,137,1911,2048,1
546,1,1,546,2187,2197,4384,1
546,1,1,546,729,16807,17536,1
546,7,7,78,1,624,625,1
546,7,7,78,1,675,676,1
546,7,7,78,104,625,729,1
546,7,7,78,10,2187,2197,1
546,13,13,42,8,1323,1331,1
546,47,13,42,8,1323,1331,47
546,53,13,42,8,1323,1331,53
546,83,7,78,1,624,625,83
546,83,7,78,1,675,676,83
546,83,7,78,104,625,729,83
546,89,7,78,1,624,625,89
546,89,7,78,1,675,676,89
546,89,7,78,104,625,729,89
546,97,7,78,1,624,625,97
546,97,7,78,1,675,676,97
546,97,7,78,104,625,729,97
546,101,7,78,1,624,625,101
546,101,7,78,1,675,676,101
546,101,7,78,104,625,729,101
546,103,7,78,1,624,625,103
546,103,7,78,1,675,676,103
546,103,7,78,104,625,729,103
546,107,7,78,1,624,625,107
546,107,7,78,1,675,676,107
546,109,7,78,1,624,625,109
546,109,7,78,1,675,676,109
546,113,7,78,1,624,625,113
546,113,7,78,1,675,676,113
560,2,2,280,49,576,625,1
560,2,2,280,282,343,625,1
560,2,2,280,47,625,672,1
560,2,2,280,329,400,729,1
560,2,2,280,5,1024,1029,1
560,2,2,280,1,1175,1176,1
560,2,2,280,245,1024,1269,1
560,2,2,280,4,2205,2209,1
560,2,2,280,49,2160,2209,1
560,2,2,280,1,2303,2304,1
560,2,2,280,1,2400,2401,1
560,2,2,280,192,2209,2401,1
560,2,2,280,376,2025,2401,1
560,2,2,280,1,4374,4375,1
560,2,2,280,686,5875,6561,1
560,2,2,280,27,12005,12032,1
560,2,2,280,125,11907,12032,1
560,2,2,280,162,15463,15625,1
560,2,2,280,2209,14175,16384,1
560,2,2,280,423,16384,16807,1
560,2,2,280,6561,24064,30625,1
560,4,4,140,128,497,625,1
560,5,5,112,7,722,729,1
560,7,7,80,1,1024,1025,1
560,8,8,70,49,576,625,1
560,8,8,70,5,1024,1029,1
560,8,8,70,1,2400,2401,1
560,8,8,70,1,4374,4375,1
560,14,14,40,49,576,625,1
560,14,14,40,5,1024,1029,1
560,14,14,40,1,2400,2401,1
560,14,14,40,1,4374,4375,1
560,20,20,28,49,576,625,1
560,20,20,28,5,1024,1029,1
560,20,20,28,1,2400,2401,1
560,31,20,28,49,576,625,31
560,31,20,28,5,1024,1029,31
560,31,20,28,1,2400,2401,31
560,37,20,28,49,576,625,37
560,37,20,28,5,1024,1029,37
560,41,20,28,49,576,625,41
560,41,20,28,5,1024,1029,41
560,43,14,40,49,576,625,43
560,43,14,40,5,1024,1029,43
560,43,20,28,49,576,625,43
560,43,20,28,5,1024,1029,43
560,47,14,40,49,576,625,47
560,47,14,40,5,1024,1029,47
560,47,20,28,49,576,625,47
560,47,20,28,5,1024,1029,47
560,53,14,40,49,576,625,53
560,53,14,40,5,1024,1029,53
560,53,20,28,49,576,625,53
560,53,20,28,5,1024,1029,53
560,59,14,40,49,576,625,59
560,59,14,40,5,1024,1029,59
560,59,20,28,49,576,625,59
560,59,20,28,5,1024,1029,59
560,61,14,40,49,576,625,61
560,61,14,40,5,1024,1029,61
560,61,20,28,49,576,625,61
560,61,20,28,5,1024,1029,61
560,62,20,28,49,576,625,31
560,62,20,28,5,1024,1029,31
560,67,14,40,49,576,625,67
560,67,14,40,5,1024,1029,67
560,67,20,28,49,576,625,67
560,67,20,28,5,1024,1029,67
560,71,14,40,49,576,625,71
560,71,14,40,5,1024,1029,71
560,71,20,28,49,576,625,71
560,71,20,28,5,1024,1029,71
560,73,8,70,49,576,625,73
560,73,8,70,5,1024,1029,73
560,73,14,40,49,576,625,73
560,73,14,40,5,1024,1029,73
560,73,20,28,49,576,625,73
560,73,20,28,5,1024,1029,73
560,74,20,28,49,576,625,37
560,74,20,28,5,1024,1029,37
560,79,8,70,49,576,625,79
560,79,14,40,49,576,625,79
560,79,20,28,49,576,625,79
560,82,20,28,49,576,625,41
560,83,8,70,49,576,625,83
560,83,14,40,49,576,625,83
560,83,20,28,49,576,625,83
560,86,14,40,49,576,625,43
560,86,20,28,49,576,625,43
560,89,8,70,49,576,625,89
560,89,14,40,49,576,625,89
560,89,20,28,49,576,625,89
560,94,14,40,49,576,625,47
560,94,20,28,49,576,625,47
560,97,8,70,49,576,625,97
560,97,14,40,49,576,625,97
560,97,20,28,49,576,625,97
560,101,8,70,49,576,625,101
560,101,14,40,49,576,625,101
560,101,20,28,49,576,625,101
560,103,8,70,49,576,625,103
560,103,14,40,49,576,625,103
560,103,20,28,49,576,625,103
560,106,14,40,49,576,625,53
560,106,20,28,49,576,625,53
560,107,8,70,49,576,625,107
560,107,14,40,49,576,625,107
560,107,20,28,49,576,625,107
560,109,8,70,49,576,625,109
560,109,14,40,49,576,625,109
560,109,20,28,49,576,625,109
560,113,8,70,49,576,625,113
560,113,14,40,49,576,625,113
560,113,20,28,49,576,625,113
560,118,14,40,49,576,625,59
560,118,20,28,49,576,625,59
560,122,14,40,49,576,625,61
560,122,20,28,49,576,625,61
560,124,20,28,49,576,625,31
580,1,1,580,4,725,729,1
580,1,1,580,216,625,841,1
580,1,1,580,32,841,873,1
580,1,1,580,776,2349,3125,1
580,1,1,580,2187,2813,5000,1
580,1,1,580,1,5625,5626,1
580,10,10,58,4,725,729,1
580,10,10,58,216,625,841,1
580,61,10,58,4,725,729,61
580,61,10,58,216,625,841,61
580,67,10,58,4,725,729,67
580,67,10,58,216,625,841,67
580,71,10,58,4,725,729,71
580,71,10,58,216,625,841,71
580,73,10,58,4,725,729,73
580,73,10,58,216,625,841,73
580,79,10,58,4,725,729,79
580,79,10,58,216,625,841,79
580,83,10,58,4,725,729,83
580,83,10,58,216,625,841,83
580,89,10,58,4,725,729,89
580,89,10,58,216,625,841,89
580,97,10,58,4,725,729,97
580,101,10,58,4,725,729,101
580,103,10,58,4,725,729,103
580,107,10,58,4,725,729,107
580,109,10,58,4,725,729,109
588,1,1,588,49,576,625,1
588,1,1,588,177,448,625,1
588,1,1,588,1,944,945,1
588,1,1,588,295,729,1024,1
588,1,1,588,5,1024,1029,1
588,1,1,588,25,1568,1593,1
588,1,1,588,343,1250,1593,1
588,1,1,588,7,1593,1600,1
588,1,1,588,472,1715,2187,1
588,1,1,588,1,2400,2401,1
588,1,1,588,25,2891,2916,1
588,1,1,588,25,3456,3481,1
588,1,1,588,1080,2401,3481,1
588,1,1,588,1,4374,4375,1
588,1,1,588,1,14336,14337,1
588,1,1,588,1701,13924,15625,1
588,1,1,588,243,20237,20480,1
588,1,1,588,49,59000,59049,1
588,2,2,294,3,1369,1372,1
588,3,3,196,8,1323,1331,1
588,7,7,84,43,686,729,1
588,14,14,42,8,1323,1331,1
588,21,21,28,49,576,625,1
588,21,21,28,5,1024,1029,1
588,21,21,28,1,2400,2401,1
588,31,21,28,49,576,625,31
588,31,21,28,5,1024,1029,31
588,31,21,28,1,2400,2401,31
588,37,21,28,49,576,625,37
588,37,21,28,5,1024,1029,37
588,41,21,28,49,576,625,41
588,41,21,28,5,1024,1029,41
588,43,21,28,49,576,625,43
588,43,21,28,5,1024,1029,43
588,47,14,42,8,1323,1331,47
588,47,21,28,49,576,625,47
588,47,21,28,5,1024,1029,47
588,53,14,42,8,1323,1331,53
588,53,21,28,49,576,625,53
588,53,21,28,5,1024,1029,53
588,59,14,42,8,1323,1331,59
588,59,21,28,49,576,625,59
588,59,21,28,5,1024,1029,59
588,61,14,42,8,1323,1331,61
588,61,21,28,49,576,625,61
588,61,21,28,5,1024,1029,61
588,67,21,28,49,576,625,67
588,67,21,28,5,1024,1029,67
588,71,21,28,49,576,625,71
588,71,21,28,5,1024,1029,71
588,73,21,28,49,576,625,73
588,73,21,28,5,1024,1029,73
588,79,21,28,49,576,625,79
588,79,21,28,5,1024,1029,79
588,83,21,28,49,576,625,83
588,89,7,84,43,686,729,89
588,89,21,28,49,576,625,89
588,93,21,28,49,576,625,31
588,97,7,84,43,686,729,97
588,97,21,28,49,576,625,97
588,101,7,84,43,686,729,101
588,101,21,28,49,576,625,101
588,103,7,84,43,686,729,103
588,103,21,28,49,576,625,103
588,107,7,84,43,686,729,107
588,107,21,28,49,576,625,107
588,109,7,84,43,686,729,109
588,109,21,28,49,576,625,109
588,111,21,28,49,576,625,37
588,113,21,28,49,576,625,113
588,123,21,28,49,576,625,41
588,127,21,28,49,576,625,127
588,129,21,28,49,576,625,43
588,131,21,28,49,576,625,131
594,3,3,198,25,704,729,1
594,3,3,198,81,1250,1331,1
594,3,3,198,625,2048,2673,1
594,9,9,66,1,1088,1089,1
594,9,9,66,243,1088,1331,1
594,9,9,66,9,2048,2057,1
594,9,9,66,11,2176,2187,1
594,71,9,66,1,1088,1089,71
594,73,9,66,1,1088,1089,73
600,1,1,600,49,576,625,1
600,1,1,600,301,324,625,1
600,1,1,600,63,625,688,1
600,1,1,600,43,686,729,1
600,1,1,600,5,1024,1029,1
600,1,1,600,64,1161,1225,1
600,1,1,600,43,1280,1323,1
600,1,1,600,49,1800,1849,1
600,1,1,600,729,1120,1849,1
600,1,1,600,80,2107,2187,1
600,1,1,600,1,2400,2401,1
600,1,1,600,1,4374,4375,1
600,1,1,600,1,5375,5376,1
600,1,1,600,2401,5375,7776,1
600,1,1,600,16,9245,9261,1
600,1,1,600,1075,15309,16384,1
600,2,2,300,125,604,729,1
600,2,2,300,243,512,755,1
600,4,4,150,1,1215,1216,1
600,4,4,150,243,1805,2048,1
600,5,5,120,375,3721,4096,1
600,5,5,120,9,15616,15625,1
600,6,6,100,81,544,625,1
600,6,6,100,125,2187,2312,1
600,10,10,60,1,960,961,1
600,15,15,40,49,576,625,1
600,15,15,40,5,1024,1029,1
600,15,15,40,1,2400,2401,1
600,15,15,40,1,4374,4375,1
600,43,15,40,49,576,625,43
600,43,15,40,5,1024,1029,43
600,47,15,40,49,576,625,47
600,47,15,40,5,1024,1029,47
600,53,15,40,49,576,625,53
600,53,15,40,5,1024,1029,53
600,59,15,40,49,576,625,59
600,59,15,40,5,1024,1029,59
600,61,15,40,49,576,625,61
600,61,15,40,5,1024,1029,61
600,67,10,60,1,960,961,67
600,67,15,40,49,576,625,67
600,67,15,40,5,1024,1029,67
600,71,10,60,1,960,961,71
600,71,15,40,49,576,625,71
600,71,15,40,5,1024,1029,71
600,73,10,60,1,960,961,73
600,73,15,40,49,576,625,73
600,73,15,40,5,1024,1029,73
600,79,10,60,1,960,961,79
600,79,15,40,49,576,625,79
600,79,15,40,5,1024,1029,79
600,83,10,60,1,960,961,83
600,83,15,40,49,576,625,83
600,89,15,40,49,576,625,89
600,97,15,40,49,576,625,97
600,101,15,40,49,576,625,101
600,103,6,100,81,544,625,103
600,103,15,40,49,576,625,103
600,107,6,100,81,544,625,107
600,107,15,40,49,576,625,107
600,109,6,100,81,544,625,109
600,109,15,40,49,576,625,109
600,113,6,100,81,544,625,113
600,113,15,40,49,576,625,113
600,127,6,100,81,544,625,127
600,127,15,40,49,576,625,127
600,129,15,40,49,576,625,43
600,131,6,100,81,544,625,131
600,131,15,40,49,576,625,131
616,1,1,616,8,721,729,1
616,1,1,616,1,1133,1134,1
616,1,1,616,8,1323,1331,1
616,1,1,616,539,1648,2187,1
616,1,1,616,103,3993,4096,1
616,1,1,616,81,12463,12544,1
616,1,1,616,4032,10609,14641,1
616,1,1,616,121,16686,16807,1
616,2,2,308,121,775,896,1
616,2,2,308,275,686,961,1
616,2,2,308,7,961,968,1
616,2,2,308,343,625,968,1
616,2,2,308,343,1705,2048,1
616,2,2,308,11,3125,3136,1
616,4,4,154,11,637,648,1
616,4,4,154,1,728,729,1
616,4,4,154,8,1323,1331,1
616,4,4,154,512,819,1331,1
616,4,4,154,13,1331,1344,1
616,4,4,154,21,1331,1352,1
616,4,4,154,128,1573,1701,1
616,4,4,154,189,1859,2048,1
616,4,4,154,343,2816,3159,1
616,4,4,154,1331,2197,3528,1
616,4,4,154,363,4096,4459,1
616,4,4,154,1183,6561,7744,1
616,4,4,154,1,10647,10648,1
616,4,4,154,8019,8788,16807,1
